# dataset: GeoCSV 2.0
# delimiter: ,
# SID: IU_HRV_00_BHZ
# sample_count: 2400
# sample_rate_hz: 20
# start_time: 2020-11-08T14:10:00.019538Z
# latitude_deg: 42.5064
# longitude_deg: -71.5583
# elevation_m: 200.0
# depth_m: 0.0
# azimuth_deg: 0.0
# dip_deg: -90
# instrument: Streckeisen STS-1VBB w/E300
# scale_factor: 4.24828E9
# scale_frequency_hz: 0.05
# scale_units: m/s
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2020-11-08T14:10:12.569538Z, 2870
2020-11-08T14:10:12.619538Z, 2824
2020-11-08T14:10:12.669538Z, 2846
2020-11-08T14:10:12.719538Z, 2841
2020-11-08T14:10:12.769538Z, 2957
2020-11-08T14:10:12.819538Z, 2991
2020-11-08T14:10:12.869538Z, 2920
2020-11-08T14:10:12.919538Z, 3000
2020-11-08T14:10:12.969538Z, 3200
2020-11-08T14:10:13.019538Z, 3286
2020-11-08T14:10:13.069538Z, 3406
2020-11-08T14:10:13.119538Z, 3734
2020-11-08T14:10:13.169538Z, 3904
2020-11-08T14:10:13.219538Z, 3973
2020-11-08T14:10:13.269538Z, 4126
2020-11-08T14:10:13.319538Z, 4326
2020-11-08T14:10:13.369538Z, 4440
2020-11-08T14:10:13.419538Z, 4669
2020-11-08T14:10:13.469538Z, 4948
2020-11-08T14:10:13.519538Z, 5062
2020-11-08T14:10:13.569538Z, 5232
2020-11-08T14:10:13.619538Z, 5286
2020-11-08T14:10:13.669538Z, 5475
2020-11-08T14:10:13.719538Z, 5691
2020-11-08T14:10:13.769538Z, 5770
2020-11-08T14:10:13.819538Z, 5919
2020-11-08T14:10:13.869538Z, 5983
2020-11-08T14:10:13.919538Z, 6178
2020-11-08T14:10:13.969538Z, 6323
2020-11-08T14:10:14.019538Z, 6290
2020-11-08T14:10:14.069538Z, 6340
2020-11-08T14:10:14.119538Z, 6405
2020-11-08T14:10:14.169538Z, 6514
2020-11-08T14:10:14.219538Z, 6539
2020-11-08T14:10:14.269538Z, 6410
2020-11-08T14:10:14.319538Z, 6428
2020-11-08T14:10:14.369538Z, 6495
2020-11-08T14:10:14.419538Z, 6336
2020-11-08T14:10:14.469538Z, 6145
2020-11-08T14:10:14.519538Z, 6056
2020-11-08T14:10:14.569538Z, 5971
2020-11-08T14:10:14.619538Z, 5826
2020-11-08T14:10:14.669538Z, 5742
2020-11-08T14:10:14.719538Z, 5672
2020-11-08T14:10:14.769538Z, 5444
2020-11-08T14:10:14.819538Z, 5250
2020-11-08T14:10:14.869538Z, 5073
2020-11-08T14:10:14.919538Z, 4983
2020-11-08T14:10:14.969538Z, 4899
2020-11-08T14:10:15.019538Z, 4682
2020-11-08T14:10:15.069538Z, 4672
2020-11-08T14:10:15.119538Z, 4693
2020-11-08T14:10:15.169538Z, 4601
2020-11-08T14:10:15.219538Z, 4442
2020-11-08T14:10:15.269538Z, 4242
2020-11-08T14:10:15.319538Z, 4206
2020-11-08T14:10:15.369538Z, 4155
2020-11-08T14:10:15.419538Z, 4009
2020-11-08T14:10:15.469538Z, 4027
2020-11-08T14:10:15.519538Z, 4074
2020-11-08T14:10:15.569538Z, 4087
2020-11-08T14:10:15.619538Z, 4001
2020-11-08T14:10:15.669538Z, 3840
2020-11-08T14:10:15.719538Z, 3888
2020-11-08T14:10:15.769538Z, 3817
2020-11-08T14:10:15.819538Z, 3823
2020-11-08T14:10:15.869538Z, 3849
2020-11-08T14:10:15.919538Z, 3825
2020-11-08T14:10:15.969538Z, 3921
2020-11-08T14:10:16.019538Z, 3688
2020-11-08T14:10:16.069538Z, 3608
2020-11-08T14:10:16.119538Z, 3612
2020-11-08T14:10:16.169538Z, 3485
2020-11-08T14:10:16.219538Z, 3553
2020-11-08T14:10:16.269538Z, 3490
2020-11-08T14:10:16.319538Z, 3435
2020-11-08T14:10:16.369538Z, 3447
2020-11-08T14:10:16.419538Z, 3299
2020-11-08T14:10:16.469538Z, 3265
2020-11-08T14:10:16.519538Z, 3291
2020-11-08T14:10:16.569538Z, 3260
2020-11-08T14:10:16.619538Z, 3280
2020-11-08T14:10:16.669538Z, 3277
2020-11-08T14:10:16.719538Z, 3238
2020-11-08T14:10:16.769538Z, 3206
2020-11-08T14:10:16.819538Z, 3208
2020-11-08T14:10:16.869538Z, 3178
2020-11-08T14:10:16.919538Z, 3105
2020-11-08T14:10:16.969538Z, 3068
2020-11-08T14:10:17.019538Z, 3114
2020-11-08T14:10:17.069538Z, 3156
2020-11-08T14:10:17.119538Z, 3206
2020-11-08T14:10:17.169538Z, 3220
2020-11-08T14:10:17.219538Z, 3304
2020-11-08T14:10:17.269538Z, 3463
2020-11-08T14:10:17.319538Z, 3410
2020-11-08T14:10:17.369538Z, 3403
2020-11-08T14:10:17.419538Z, 3598
2020-11-08T14:10:17.469538Z, 3893
2020-11-08T14:10:17.519538Z, 4011
2020-11-08T14:10:17.569538Z, 4017
2020-11-08T14:10:17.619538Z, 4237
2020-11-08T14:10:17.669538Z, 4397
2020-11-08T14:10:17.719538Z, 4464
2020-11-08T14:10:17.769538Z, 4600
2020-11-08T14:10:17.819538Z, 4749
2020-11-08T14:10:17.869538Z, 4953
2020-11-08T14:10:17.919538Z, 5028
2020-11-08T14:10:17.969538Z, 5107
2020-11-08T14:10:18.019538Z, 5300
2020-11-08T14:10:18.069538Z, 5428
2020-11-08T14:10:18.119538Z, 5645
2020-11-08T14:10:18.169538Z, 5684
2020-11-08T14:10:18.219538Z, 5742
2020-11-08T14:10:18.269538Z, 5937
2020-11-08T14:10:18.319538Z, 5982
2020-11-08T14:10:18.369538Z, 6151
2020-11-08T14:10:18.419538Z, 6263
2020-11-08T14:10:18.469538Z, 6330
2020-11-08T14:10:18.519538Z, 6427
2020-11-08T14:10:18.569538Z, 6428
2020-11-08T14:10:18.619538Z, 6449
2020-11-08T14:10:18.669538Z, 6427
2020-11-08T14:10:18.719538Z, 6534
2020-11-08T14:10:18.769538Z, 6572
2020-11-08T14:10:18.819538Z, 6478
2020-11-08T14:10:18.869538Z, 6495
2020-11-08T14:10:18.919538Z, 6466
2020-11-08T14:10:18.969538Z, 6414
2020-11-08T14:10:19.019538Z, 6298
2020-11-08T14:10:19.069538Z, 6225
2020-11-08T14:10:19.119538Z, 6118
2020-11-08T14:10:19.169538Z, 5971
2020-11-08T14:10:19.219538Z, 5888
2020-11-08T14:10:19.269538Z, 5758
2020-11-08T14:10:19.319538Z, 5631
2020-11-08T14:10:19.369538Z, 5483
2020-11-08T14:10:19.419538Z, 5333
2020-11-08T14:10:19.469538Z, 5155
2020-11-08T14:10:19.519538Z, 5039
2020-11-08T14:10:19.569538Z, 4928
2020-11-08T14:10:19.619538Z, 4772
2020-11-08T14:10:19.669538Z, 4612
2020-11-08T14:10:19.719538Z, 4494
2020-11-08T14:10:19.769538Z, 4365
2020-11-08T14:10:19.819538Z, 4156
2020-11-08T14:10:19.869538Z, 4069
2020-11-08T14:10:19.919538Z, 4016
2020-11-08T14:10:19.969538Z, 3945
2020-11-08T14:10:20.019538Z, 3879
2020-11-08T14:10:20.069538Z, 3757
2020-11-08T14:10:20.119538Z, 3731
2020-11-08T14:10:20.169538Z, 3760
2020-11-08T14:10:20.219538Z, 3656
2020-11-08T14:10:20.269538Z, 3630
